,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
186,128.72,61.0,101.66666666666669,1.0146373918829008,0.9142620819487535,0.10037530993414734,7.560015029679708e-11
187,128.74,58.0,96.66666666666669,0.9647371922821024,0.9139217482250293,0.05081544405707317,7.931736290457838e-11
188,128.76,58.0,96.66666666666669,0.9647371922821024,0.913581414501305,0.051155777780797385,8.321337801150333e-11
189,128.78,65.0,108.33333333333334,1.0811709913506322,0.9132410807775808,0.1679299105730514,8.729659736366116e-11
190,128.8,56.0,93.33333333333334,0.9314703925482368,0.9129007470538566,0.018569645494380227,9.157580773128029e-11
191,128.82,53.0,88.33333333333334,0.8815701929474385,0.9125604133301328,-0.030990220382694278,9.606019808352357e-11
192,128.84,54.0,90.0,0.8982035928143712,0.9122200796064082,-0.01401648679203693,1.0075937750731214e-10
193,128.86,58.0,96.66666666666669,0.9647371922821024,0.911879745882684,0.05285744639941847,1.0568339390133163e-10
194,128.88,66.0,110.0,1.0978043912175648,0.9115394121589602,0.18626497905860462,1.1084275347781768e-10
195,128.9,57.0,95.0,0.9481037924151696,0.9111990784352355,0.03690471397993411,1.162484411058575e-10
196,128.92,60.0,100.0,0.998003992015968,0.9108587447115117,0.08714524730445627,1.21911941531291e-10
197,128.94,55.0,91.66666666666669,0.914836992681304,0.9105184109877875,0.00431858169351651,1.2784526150997688e-10
198,128.96,54.0,90.0,0.8982035928143712,0.9101780772640633,-0.011974484449692069,1.340609528922313e-10
199,128.98,48.0,80.0,0.7984031936127745,0.9098377435403391,-0.11143454992756463,1.4057213669822412e-10
200,129.0,50.0,83.33333333333334,0.8316699933466402,0.9094974098166149,-0.07782741646997471,1.473925282254178e-10
201,129.02,52.0,86.66666666666667,0.8649367930805056,0.9091570760928906,-0.04422028301238501,1.5453646323077269e-10
202,129.04,61.0,101.66666666666669,1.0146373918829008,0.9088167423691664,0.10582064951373438,1.6201892523241668e-10
203,129.06,57.0,95.0,0.9481037924151696,0.9084764086454422,0.03962738376972741,1.6985557397700584e-10
204,129.08,66.0,110.0,1.0978043912175648,0.908136074921718,0.1896683162958468,1.7806277512082863e-10
205,129.1,49.0,81.66666666666667,0.8150365934797072,0.9077957411979942,-0.09275914771828697,1.8665763117491165e-10
206,129.12,52.0,86.66666666666667,0.8649367930805056,0.9074554074742696,-0.04251861439376392,1.956580137661026e-10
207,129.14,72.0,120.0,1.1976047904191616,0.9071150737505458,0.2904897166686158,2.050825972681287e-10
208,129.16,72.0,120.0,1.1976047904191616,0.9067747400268216,0.29083005039234,2.14950893859212e-10
209,129.18,63.0,105.0,1.0479041916167664,0.9064344063030969,0.1414697853136695,2.2528329006435987e-10
210,129.2,77.0,128.33333333333334,1.2807717897538258,0.9060940725793731,0.37467771717445264,2.3610108484347413e-10
211,129.22,59.0,98.33333333333334,0.9813705921490352,0.9057537388556489,0.0756168532933863,2.4742652928835537e-10
212,129.24,57.0,95.0,0.9481037924151696,0.9054134051319247,0.042690387283244924,2.592828679941665e-10
