,L,cps,cps_per_nA,cps_per_nA_stdev,baseline,cps_per_nA_corrected,fit
27,127.7,201.2,4.027853781423178,0.3504352879074687,3.5364624870379453,0.49139129438523277,3.0166912399762157e-09
28,127.8,195.0,3.903724777947553,0.3389820136031512,3.5050414083094275,0.39868336963812556,3.764972108649494e-09
29,127.9,189.6,3.795732844840237,0.3573713365845449,3.4739982610485844,0.32173458379165254,4.692810895904923e-09
30,128.0,191.8,3.8396641608170783,0.2581755196880673,3.443328562550784,0.3963355982662944,5.841773770724363e-09
31,128.1,190.8,3.819782812657857,0.3533862603049025,3.4130278499743314,0.4067549626835256,7.262678249577086e-09
32,128.2,183.53333333333336,3.674172743537952,0.3318696956091371,3.3830916823458166,0.2910810611921355,9.017564643432582e-09
33,128.3,184.6,3.695617222623382,0.2452756294990734,3.353515642432331,0.34210158019105075,1.1182067608381527e-08
34,128.4,184.86666666666665,3.700821800702584,0.252912661160323,3.3242953384866833,0.3765264622159008,1.3848264593893492e-08
35,128.5,186.86666666666667,3.740886721278062,0.3155041345142384,3.2954264058713445,0.4454603154067174,1.71280917884729e-08
36,128.6,174.20000000000002,3.4873277450883515,0.2183438123693775,3.2669045085669137,0.2204232365214378,2.1157434260167187e-08
37,128.7,178.53333333333336,3.574063843053753,0.2843019433172227,3.2387253405704226,0.3353385024833302,2.61010157225967e-08
38,128.8,173.40000000000003,3.471308280959787,0.2152945970097919,3.2108846271887197,0.26042365377106735,3.215823511386592e-08
39,128.9,173.9333333333333,3.482008026547545,0.2022726792092463,3.183378126232017,0.29862990031552794,3.9570122393027194e-08
40,129.0,170.86666666666667,3.4206429536668805,0.2699635240822104,3.1562016291123,0.2644413245545807,4.862761512766957e-08
41,129.1,170.06666666666666,3.4046435278553595,0.3603972368707257,3.1293509618514026,0.2752925660039569,5.968139111630047e-08
42,129.2,164.13333333333333,3.285799504337922,0.1987909727230619,3.1028219860030886,0.18297751833483344,7.31535310743185e-08
43,129.3,172.73333333333332,3.4579258050057877,0.2562265564434102,3.076610599493455,0.3813152055123328,8.955132999510118e-08
